1.115.897;de-DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date Time UTC;Date Local Time;Batch Time, sec;Batch Time (since inoc.), sec;Phase;Phase Time, sec;Foam, -;AirFlow, l/min;TotalFlow, l/min;Gas2Flow, l/min;GasMix;Pump1, %;Pump1.Duration, -;Pump2, %;Pump2.Duration, -;Pump3, %;Pump3.Duration, -;Pump4, %;Pump4.Duration, -;Stirrer, 1/min;Temperature, °C;Balance, g;AnalogIO1, %;AnalogIO2, %;pH, -;pO2, %;GenericGasAnalyser.ExitCO2, %;GenericGasAnalyser.ExitO2, %;OD600;ExponentialFeeding.Feedrate, %;FeedingInduction.Feedrate2, %
14.02.2022 14:28;14.02.2022 15:28;45;0,0125;Preparation;45;0;1,988702941;2,006394118;0,01975;21;0;0;0;1447;0;0;0;0;1302,508824;24,457;-3133,7268;-26,2;-26,1843125;-1;-1;0,033333333;28,41153846;;2,411083668;9,815210563
14.02.2022 14:29;14.02.2022 15:29;135;0,0375;Preparation;135;0;2,000291429;2,000514286;-5,14E-05;21;0;0;0;1447;0;0;0;0;859,6942857;24,466;-3133,7;-26,2;-26,18785294;-1;-1;0,035;24,9925;;2,415629312;9,839162637
14.02.2022 14:31;14.02.2022 15:31;225;0,0625;Preparation;225;0;1,999685714;2,001105714;5,43E-05;21;0;0;0;1447;0;0;0;0;505,4545455;24,41;-3133,791833;-26,2;-26,19303333;-1;-1;0,033333333;21,81047619;;2,420063907;9,862540877
14.02.2022 14:32;14.02.2022 15:32;315;0,0875;Preparation;315;0;2,000642857;1,999897059;-3,14E-05;21;0;0;0;1447;0;0;0;0;500,4909091;24,34833333;-3133,761931;-26,2;-26,19277419;-1;-1;0,035;21,113125;;2,424502612;9,885952117
14.02.2022 14:34;14.02.2022 15:34;405;0,1125;Preparation;405;0;2,000557143;1,998771429;0,000229032;21;0;0;0;1447;0;0;0;0;500,0225806;24,285;-3133,764438;-26,2;-26,19265625;-1;-1;0,04;20,97;;2,429077176;9,910091608
14.02.2022 14:35;14.02.2022 15:35;495;0,1375;Preparation;495;0;2,000654286;2,000067647;0,000185714;21;0;0;0;1447;0;0;0;0;499,9666667;24,23636364;-3133,779414;-26,2;-26,19293333;-1;-1;0,04;20,95;;2,433657885;9,934275438
14.02.2022 14:37;14.02.2022 15:37;585;0,1625;Preparation;585;0;2,000202941;2,000791176;-0,000158824;21;0;0;0;1447;0;0;0;0;499,9114286;24,17111111;-3133,689931;-26,2;-26,1924375;-1;-1;0,04;20,94;;2,438250916;9,958536286
14.02.2022 14:38;14.02.2022 15:38;675;0,1875;Preparation;675;0;1,999985714;1,998827273;-0,000381818;21;0;0;0;1447;0;0;0;0;499,9181818;24,105;-3133,735862;-26,2;-26,1925;-1;-1;0,04;20,94;;2,442729879;9,982206078
14.02.2022 14:40;14.02.2022 15:40;765;0,2125;Preparation;765;0;1,999625714;1,999837143;-0,0005;21;0;0;0;1447;0;0;0;0;499,9612903;24,045;-3133,762185;-26,2;-26,19157576;-1;-1;0,04;20,925;;2,447219536;10,00594388
14.02.2022 14:41;14.02.2022 15:41;855;0,2375;Preparation;855;0;2,001602857;2,0004;3,43E-05;21;0;0;0;1447;0;0;0;0;500,0441176;23,99;-3133,76825;-26,2;-26,19186667;-1;-1;0,04;20,915;;2,451843179;10,03040194
14.02.2022 14:43;14.02.2022 15:43;945;0,2625;Preparation;945;0;1,998791429;2,000237143;0,00030303;21;0;0;0;1447;0;0;0;0;499,9363636;23,94;-3133,77081;-26,2;-26,1918;-1;-1;0,04;20,93;;2,456465055;10,05486272
14.02.2022 14:44;14.02.2022 15:44;1035;0,2875;Preparation;1035;0;2,00104;1,999932353;-8,24E-05;21;0;0;0;1447;0;0;0;0;500,0142857;23,8775;-3133,749826;-26,2;-26,19146875;-1;-1;0,04;20,935;;2,461095889;10,07938298
14.02.2022 14:46;14.02.2022 15:46;1125;0,3125;Preparation;1125;0;2,001526471;2;0,000294118;21;0;0;0;1447;0;0;0;0;499,9088235;23,815;-3133,745393;-26,2;-26,19194118;-1;-1;0,04;20,935;;2,465606928;10,10328046
14.02.2022 14:47;14.02.2022 15:47;1215;0,3375;Preparation;1215;0;2,000994286;2,001457143;0,000663636;21;0;0;0;1447;0;0;0;0;499,9588235;23,755;-3133,748438;-26,2;-26,19253125;-1;-1;0,035;20,93666667;;2,470129588;10,1272511
14.02.2022 14:49;14.02.2022 15:49;1305;0,3625;Preparation;1305;0;1,999988571;2,00205;0,000294118;21;0;0;0;1447;0;0;0;0;499,9111111;23,7;-3133,729684;-26,2;-26,192625;-1;-1;0,04;20,945;;2,474784894;10,15193671
14.02.2022 14:50;14.02.2022 15:50;1395;0,3875;Preparation;1395;0;2,000902857;1,999058824;-0,000234286;21;0;0;0;1447;0;0;0;0;500,0363636;23,65;-3133,7102;-26,2;-26,19175758;-1;-1;0,04;20,94333333;;2,479450939;10,17669144
14.02.2022 14:52;14.02.2022 15:52;1485;0,4125;Preparation;1485;0;1,99865;2,000868571;-0,000151429;21;0;0;0;1447;0;0;0;0;500,0176471;23,59222222;-3133,7235;-26,2;-26,19217143;-1;-1;0,035;20,945;;2,484126766;10,20151028
14.02.2022 14:53;14.02.2022 15:53;1575;0,4375;Preparation;1575;0;1,999754286;2,00014;7,14E-05;21;0;0;0;1447;0;0;0;0;500,0142857;23,53111111;-3133,738833;-26,2;-26,1916875;-1;-1;0,04;20,94;;2,488812091;10,22639179
14.02.2022 14:55;14.02.2022 15:55;1665;0,4625;Preparation;1665;0;1,845242857;1,848702857;-5,43E-05;21;0;0;0;1447;0;0;0;0;499,840625;23,485;-3133,531615;-26,2;-26,19196875;-1;-1;0,04;20,94666667;;2,493379911;10,25066102
14.02.2022 14:56;14.02.2022 15:56;1755;0,4875;Preparation;1755;0;0,450088571;0,446785714;-0,004026471;21;0;0;0;1447;0;0;0;0;499,909375;23,455;-3133,0143;-26,2;-26,19268571;-1;-1;0,04;20,95;;2,497956316;10,27498762
14.02.2022 14:58;14.02.2022 15:58;1845;0,5125;Preparation;1845;0;2,000668571;1,994228571;-0,004185294;21;0;0;0;1447;0;0;0;0;500,0470588;23,42;-3133,312833;-26,2;-26,1926875;-1;-1;0,033333333;20,915;;2,502675792;10,30008688
14.02.2022 14:59;14.02.2022 15:59;1935;0,5375;Preparation;1935;0;2,000234286;1,996897143;-0,004102857;21;0;0;0;1447;0;0;0;0;499,90625;23,37923077;-3133,728333;-26,2;-26,19196875;-1;-1;0,036666667;20,85;;2,507409365;10,32527353
14.02.2022 15:01;14.02.2022 16:01;2025;0,5625;Preparation;2025;0;1,998488889;1,995086111;-0,004147222;21;0;0;0;1447;0;0;0;0;500,1090909;23,32714286;-3133,7;-26,2;-26,19171429;-1;-1;0,04;20,805;;2,51215139;10,35051761
14.02.2022 15:02;14.02.2022 16:02;2115;0,5875;Preparation;2115;0;1,999917143;1,9958;-0,004151429;21;0;0;0;1447;0;0;0;0;499,9558824;23,273;-3133,7442;-26,2;-26,19224242;-1;-1;0,035;20,79;;2,516769488;10,37511388
14.02.2022 15:04;14.02.2022 16:04;2205;0,6125;Preparation;2205;0;1,999337143;1,996831429;-0,003732353;21;0;0;0;1447;0;0;0;0;500,0588235;23,23;-3133,798833;-26,2;-26,19141935;-1;-1;0,04;20,785;;2,521394791;10,39976045
14.02.2022 15:05;14.02.2022 16:05;2295;0,6375;Preparation;2295;0;1,747862857;1,744697143;-0,004065714;21;0;0;0;1447;0;0;0;0;499,946875;23,18833333;-3131,209583;-26,2;-26,19284848;-1;-1;0,04;20,78;;2,526166616;10,4252001
14.02.2022 15:07;14.02.2022 16:07;2385;0,6625;Preparation;2385;0;1,995797143;1,991157143;-0,004276471;21;0;0;0;1447;0;0;0;0;500,0529412;23,16142857;-3133,832522;-26,2;-26,19185294;-1;-1;0,04;20,786;;2,530948874;10,45070797
14.02.2022 15:08;14.02.2022 16:08;2475;0,6875;Preparation;2475;0;1,999682857;1,996602857;-0,003948571;21;0;0;0;1447;0;0;0;0;499,9314286;23,1175;-3133,884143;-26,2;-26,19248571;-1;-1;0,04;20,785;;2,535598487;10,47552034
14.02.2022 15:10;14.02.2022 16:10;2565;0,7125;Preparation;2565;0;1,998594118;1,995105714;-0,004534286;21;0;0;0;1447;0;0;0;0;499,9545455;23,07;-3133,790667;-26,2;-26,19275758;-1;-1;0,04;20,78;;2,54025358;10,50037397
14.02.2022 15:11;14.02.2022 16:11;2655;0,7375;Preparation;2655;0;2,001805556;1,997325714;-0,003480556;21;0;0;0;1447;0;0;0;0;499,8657143;23,035;-3133,727125;-26,2;-26,19328125;-1;-1;0,04;20,78333333;;2,545052875;10,52600989
14.02.2022 15:13;14.02.2022 16:13;2745;0,7625;Preparation;2745;0;1,999226471;1,996634286;-0,003471429;21;0;0;0;1447;0;0;0;0;500,0580645;22,99;-3133,719857;-26,2;-26,19258065;-1;-1;0,04;20,78;;2,549867854;10,55174227
14.02.2022 15:14;14.02.2022 16:14;2835;0,7875;Preparation;2835;0;1,999868571;1,996;-0,004248571;21;0;0;0;1447;0;0;0;0;499,8757576;22,95777778;-2603,602673;-26,2;-26,192375;-1;-1;0,04;20,77666667;;2,554691341;10,57753284
14.02.2022 15:16;14.02.2022 16:16;2925;0,8125;Preparation;2925;0;1,99986;1,994634286;-0,003605714;21;0;0;0;1447;0;0;0;0;500,0235294;22,92;-3133,83025;-26,2;-26,192125;-1;-1;0,04;20,78;;2,559391897;10,60267828
14.02.2022 15:17;14.02.2022 16:17;3015;0,8375;Preparation;3015;0;1,998574286;1,993945714;-0,004202857;21;0;0;0;1447;0;0;0;0;499,8852941;22,885;-3133,802;-26,2;-26,1919697;-1;-1;0,04;20,775;;2,564104154;10,62789854
14.02.2022 15:19;14.02.2022 16:19;3105;0,8625;Preparation;3105;0;1,999737143;1,997054286;-0,003616129;21;0;0;0;1447;0;0;0;0;500,0485714;22,85;-3133,793;-26,2;-26,19293548;-1;-1;0,04;20,77;;2,568958922;10,65389412
14.02.2022 15:20;14.02.2022 16:20;3195;0,8875;Preparation;3195;0;2,000605714;1,99706;-0,003762857;21;0;0;0;1447;0;0;0;0;499,8382353;22,81166667;-3133,8;-26,2;-26,19254839;-1;-1;0,04;20,77;;2,57382675;10,6799725
14.02.2022 15:22;14.02.2022 16:22;3285;0,9125;Preparation;3285;0;1,999055556;1,995969444;-0,003408571;21;0;0;0;1447;0;0;0;0;499,93125;22,77;-3133,798333;-26,2;-26,19251515;-1;-1;0,04;20,77;;2,578695326;10,70606776
14.02.2022 15:23;14.02.2022 16:23;3375;0,9375;Preparation;3375;0;1,997125714;1,994837143;-0,003797143;21;0;0;0;1447;0;0;0;0;499,94375;22,74;-3133,7595;-26,2;-26,1913125;-1;-1;0,04;20,76428571;;2,583437985;10,73150042
14.02.2022 15:25;14.02.2022 16:25;3465;0,9625;Preparation;3465;0;2,00066;1,995708571;-0,003714286;21;0;0;0;1447;0;0;0;0;500,1757576;22,7075;-3133,761273;-26,2;-26,19184375;-1;-1;0,04;20,765;;2,588187874;10,75698417
14.02.2022 15:26;14.02.2022 16:26;3555;0,9875;Preparation;3555;0;1,999962857;1,996254286;-0,003955882;21;0;0;0;1447;0;0;0;0;500;22,67333333;-3133,818;-26,2;-26,19275;-1;-1;0,04;20,76666667;;2,593075491;10,78321954
14.02.2022 15:28;14.02.2022 16:28;3645;1,0125;Preparation;3645;0;1,998855882;1,9966;-0,003445714;21;0;0;0;1447;0;0;0;0;500,021875;22,635;-3133,763857;-26,2;-26,19025714;-1;-1;0,03;20,76;;2,597972939;10,80952061
14.02.2022 15:29;14.02.2022 16:29;3735;1,0375;Preparation;3735;0;1,999541667;1,997202778;-0,003947222;21;0;0;0;1447;0;0;0;0;499,9909091;22,598;-3133,763813;-26,2;-26,1925625;-1;-1;0,04;20,76;;2,602886016;10,83591861
14.02.2022 15:31;14.02.2022 16:31;3825;1,0625;Preparation;3825;0;1,999242857;1,997058824;-0,00096;21;0;0;0;1447;0;0;0;0;500,0176471;22,565;-3133,743348;-26,2;-26,19258621;-1;-1;0,04;20,765;;2,607664801;10,86160748
14.02.2022 15:32;14.02.2022 16:32;3915;1,0875;Preparation;3915;0;1,999911429;1,998108824;-0,000352941;21;0;0;0;1447;0;0;0;0;500,0166667;22,528;-3133,771522;-26,2;-26,19167742;-1;-1;0,036666667;20,81;;2,612461169;10,88740333
14.02.2022 15:34;14.02.2022 16:34;4005;1,1125;Preparation;4005;0;1,999405882;1,999073529;5,71E-06;21;0;0;0;1447;0;0;0;0;499,9205882;22,4975;-3133,798385;-26,2;-26,19169697;-1;-1;0,04;20,87;;2,617405704;10,91400891
14.02.2022 15:35;14.02.2022 16:35;4095;1,1375;Preparation;4095;0;1,99992;1,999637143;-0,000328571;21;0;0;0;1447;0;0;0;0;500,0971429;22,455;-3133,793667;-26,2;-26,19170588;-1;-1;0,04;20,89666667;;2,622358332;10,94067118
14.02.2022 15:37;14.02.2022 16:37;4185;1,1625;Preparation;4185;0;1,999497059;1,999762857;8,82E-06;21;0;0;0;1447;0;0;0;0;500,09375;22,422;-3133,766667;-26,2;-26,19159375;-1;-1;0,04;20,91;;2,627318048;10,96738477
14.02.2022 15:38;14.02.2022 16:38;4275;1,1875;Preparation;4275;0;2,000426471;2,00038;-0,000322857;21;0;0;0;1447;0;0;0;0;499,840625;22,385;-3133,746;-26,2;-26,19051613;-1;-1;0,036666667;20,905;;2,632289925;10,99417706
14.02.2022 15:40;14.02.2022 16:40;4365;1,2125;Preparation;4365;0;1,998368571;1,999677143;2,29E-05;21;0;0;0;1447;0;0;0;0;500,0866667;22,36142857;-3133,770808;-26,2;-26,1908125;-1;-1;0,04;20,91;;2,637130118;11,02027235
14.02.2022 15:41;14.02.2022 16:41;4455;1,2375;Preparation;4455;0;2,000462857;2,000028571;-0,000188571;21;0;0;0;1447;0;0;0;0;499,9264706;22,32;-3133,759647;-26,2;-26,19117647;-1;-1;0,04;20,91;;2,64198489;11,0464589
14.02.2022 15:43;14.02.2022 16:43;4545;1,2625;Preparation;4545;0;1,998777419;1,998116667;-0,000216129;21;0;0;0;1447;0;0;0;0;500,0678571;22,29;-3133,762783;-26,2;-26,191;-1;-1;0,04;20,91;;2,646708381;11,07194919
14.02.2022 15:46;14.02.2022 16:46;4725;1,3125;Preparation;4725;0;1,999530435;1,999686957;-0,000331818;21;0;0;0;1447;0;0;0;0;499,9055556;22,21;-3133,79475;-26,2;-26,19105;-1;-1;0,04;20,91;;2,657795297;11,13182629
14.02.2022 15:47;14.02.2022 16:47;4815;1,3375;Preparation;4815;0;2,000663889;1,99984;0,000147222;21;0;0;0;1447;0;0;0;0;500,0514286;22,182;-3133,785;-26,2;-26,19071429;-1;-1;0,04;20,905;;2,66189405;11,1539793
14.02.2022 15:49;14.02.2022 16:49;4905;1,3625;Preparation;4905;0;2,000082857;1,999617143;-1,71E-05;21;0;0;0;1447;0;0;0;0;500,01875;22,15;-3133,7;-26,2;-26,19070588;-1;-1;0,04;20,906;;2,666934406;11,18123331
14.02.2022 15:50;14.02.2022 16:50;4995;1,3875;Preparation;4995;0;2,000914286;2,000322857;0,000117143;21;0;0;0;1447;0;0;0;0;499,9483871;22,125;-3133,715;-26,2;-26,19063636;-1;-1;0,04;20,915;;2,671846774;11,20780813
14.02.2022 15:52;14.02.2022 16:52;5085;1,4125;Preparation;5085;0;1,999938889;1,999927778;0,000314286;21;0;0;0;1447;0;0;0;0;499,96;22,10285714;-3133,6935;-26,2;-26,19135294;-1;-1;0,04;20,92;;2,676768765;11,23444788
14.02.2022 15:53;14.02.2022 16:53;5175;1,4375;Preparation;5175;0;2,001005714;1,999245714;0,000120588;21;0;0;0;1447;0;0;0;0;500,0314286;22,07555556;-3133,698;-26,2;-26,19196552;-1;-1;0,035;20,92;;2,68183905;11,26190355
14.02.2022 15:55;14.02.2022 16:55;5265;1,4625;Preparation;5265;0;2,000174286;2,001422857;5,29E-05;21;0;0;0;1447;0;0;0;0;499,9516129;22,042;-3133,746333;-26,2;-26,19196667;-1;-1;0,04;20,915;;2,686914957;11,28940321
14.02.2022 15:56;14.02.2022 16:56;5355;1,4875;Preparation;5355;0;2,001128571;2,000447222;-2,78E-06;21;0;0;0;1447;0;0;0;0;500,1666667;22,015;-3133,7;-26,2;-26,19103125;-1;-1;0,04;20,91;;2,692006861;11,31700313
14.02.2022 15:58;14.02.2022 16:58;5445;1,5125;Preparation;5445;0;2,000768571;2,000542857;-8,82E-06;21;0;0;0;1447;0;0;0;0;499,9757576;21,99;-3133,7;-26,2;-26,19152941;-1;-1;0,04;20,91;;2,697108041;11,34466696
14.02.2022 15:59;14.02.2022 16:59;5535;1,5375;Preparation;5535;0;2,000728571;1,999808571;0,000291429;21;0;0;0;1447;0;0;0;0;499,9212121;21,97833333;-3133,7;-26,2;-26,19036364;-1;-1;0,036666667;20,90333333;;2,702071121;11,37159489
14.02.2022 16:01;14.02.2022 17:01;5625;1,5625;Preparation;5625;0;1,999065714;1,99935;2,50E-05;21;0;0;0;1447;0;0;0;0;499,9885714;21,945;-3133,7;-26,2;-26,19128125;-1;-1;0,04;20,905;;2,707048982;11,39861608
14.02.2022 16:02;14.02.2022 17:02;5715;1,5875;Preparation;5715;0;1,99942;1,999988571;-8,18E-05;21;0;0;0;1447;0;0;0;0;500,0545455;21,922;-3133,7;-26,2;-26,19191176;-1;-1;0,04;20,91;;2,712186826;11,42651921
14.02.2022 16:04;14.02.2022 17:04;5805;1,6125;Preparation;5805;0;2,00019697;2,001277143;-0,000238235;21;0;0;0;1447;0;0;0;0;499,7818182;21,888;-3133,738273;-26,2;-26,19288235;-1;-1;0,04;20,92;;2,717335671;11,45449589
14.02.2022 16:05;14.02.2022 17:05;5895;1,6375;Preparation;5895;0;2,00076;2,0005;0,000165625;21;0;0;0;1447;0;0;0;0;499,7882353;21,87166667;-3133,736;-26,2;-26,19275;-1;-1;0,04;20,915;;2,722351491;11,48176298
14.02.2022 16:07;14.02.2022 17:07;5985;1,6625;Preparation;5985;0;2,000230556;2,000775;0,000380556;21;0;0;0;1447;0;0;0;0;499,9971429;21,845;-3133,7075;-26,2;-26,19184848;-1;-1;0,04;20,915;;2,727376563;11,50909361
14.02.2022 16:08;14.02.2022 17:08;6075;1,6875;Preparation;6075;0;2,000137143;2,001141176;0,000363636;21;0;0;0;1447;0;0;0;0;499,7794118;21,82;-3133,7;-26,2;-26,19126667;-1;-1;0,04;20,92;;2,732550965;11,53725005
14.02.2022 16:10;14.02.2022 17:10;6165;1,7125;Preparation;6165;0;1,998202857;1,999254286;-0,000276471;21;0;0;0;1447;0;0;0;0;499,9794118;21,795;-3133,6652;-26,2;-26,1918;-1;-1;0,035;20,915;;2,737727591;11,56543248
14.02.2022 16:11;14.02.2022 17:11;6255;1,7375;Preparation;6255;0;1,999511111;1,998388889;0,000180556;21;0;0;0;1447;0;0;0;0;499,8705882;21,77333333;-3133,678471;-26,2;-26,19137143;-1;-1;0,04;20,915;;2,742910078;11,59366072
14.02.2022 16:13;14.02.2022 17:13;6345;1,7625;Preparation;6345;0;1,999637143;1,99944;-0,000117647;21;0;0;0;1447;0;0;0;0;499,9645161;21,74857143;-3133,664882;-26,2;-26,19109375;-1;-1;0,04;20,925;;2,747960564;11,62118326
14.02.2022 16:14;14.02.2022 17:14;6435;1,7875;Preparation;6435;0;2,000148571;2,000508571;0,000414706;21;0;0;0;1447;0;0;0;0;499,875;21,71833333;-3133,6861;-26,2;-26,19102941;-1;-1;0,04;20,915;;2,753017447;11,64875398
14.02.2022 16:16;14.02.2022 17:16;6525;1,8125;Preparation;6525;0;2,001768571;2;0,000197143;21;0;0;0;1447;0;0;0;0;500,0058824;21,69555556;-3133,69424;-26,2;-26,19165625;-1;-1;0,04;20,91333333;;2,75823127;11,67719408
14.02.2022 16:17;14.02.2022 17:17;6615;1,8375;Preparation;6615;0;1,998844444;2,000847222;-7,50E-05;21;0;0;0;1447;0;0;0;0;499,940625;21,66833333;-3133,691556;-26,2;-26,19074286;-1;-1;0,04;20,92;;2,763458922;11,70572367
14.02.2022 16:19;14.02.2022 17:19;6705;1,8625;Preparation;6705;0;1,999434286;2,000188571;9,71E-05;21;0;0;0;1447;0;0;0;0;500,0588235;21,64333333;-3133,67048;-26,2;-26,19171875;-1;-1;0,04;20,91333333;;2,768701271;11,73434756
14.02.2022 16:20;14.02.2022 17:20;6795;1,8875;Preparation;6795;0;2,0004;1,999428571;0,000185714;21;0;0;0;1447;0;0;0;0;500,0882353;21,615;-3133,674316;-26,2;-26,19093103;-1;-1;0,035;20,905;;2,773949399;11,76301713
14.02.2022 16:22;14.02.2022 17:22;6885;1,9125;Preparation;6885;0;1,999572222;1,998802778;0,000130556;21;0;0;0;1447;0;0;0;0;499,9971429;21,59545455;-3133,642421;-26,2;-26,19059375;-1;-1;0,04;20,915;;2,7790654;11,79097844
14.02.2022 16:23;14.02.2022 17:23;6975;1,9375;Preparation;6975;0;1,999651429;1,998945714;-0,00026;21;0;0;0;1447;0;0;0;0;500,0470588;21,56833333;-3133,633043;-26,2;-26,19054545;-1;-1;0,04;20,92;;2,784187696;11,81898769
14.02.2022 16:25;14.02.2022 17:25;7065;1,9625;Preparation;7065;0;1,99932;1,997917143;-0,000130303;21;0;0;0;1447;0;0;0;0;500,0212121;21,546;-3133,602667;-26,2;-26,19048485;-1;-1;0,04;20,915;;2,789466069;11,84786434
14.02.2022 16:26;14.02.2022 17:26;7155;1,9875;Preparation;7155;0;2,000425;1,999972222;-0,000276471;21;0;0;0;1447;0;0;0;0;500,0228571;21,52;-3133,601;-26,2;-26,191625;-1;-1;0,04;20,905;;2,794754609;11,87681087
14.02.2022 16:28;14.02.2022 17:28;7245;2,0125;Preparation;7245;0;2,0004;2,0018;-0,000133333;21;0;0;0;1447;0;0;0;0;499,9129032;21,495;-3133,601;-26,2;-26,19051724;-1;-1;0,04;20,925;;2,800061192;11,90587048
14.02.2022 16:29;14.02.2022 17:29;7335;2,0375;Preparation;7335;0;2,001252941;2,002294118;8,29E-05;21;0;0;0;1447;0;0;0;0;499,9485714;21,475;-3133,601;-26,2;-26,18986667;-1;-1;0,04;20,93;;2,805233956;11,934211
14.02.2022 16:31;14.02.2022 17:31;7425;2,0625;Preparation;7425;0;2,001154286;2,001248571;8,24E-05;21;0;0;0;1447;0;0;0;0;499,9433333;21,455;-3133,601;-26,2;-26,19075758;-1;-1;0,035;20,925;;2,810419626;11,96263599
14.02.2022 16:32;14.02.2022 17:32;7515;2,0875;Preparation;7515;0;2,000041667;2,000069444;0,000168571;21;0;0;0;1447;0;0;0;0;499,9147059;21,43833333;-3133,601;-26,2;-26,19184848;-1;-1;0,04;20,91;;2,815760001;11,99192317
14.02.2022 16:34;14.02.2022 17:34;7605;2,1125;Preparation;7605;0;1,999768571;1,998568571;-0,0001;21;0;0;0;1447;0;0;0;0;500,015625;21,42;-3133,601;-26,2;-26,19018182;-1;-1;0,04;20,92;;2,821116851;12,02131522
14.02.2022 16:35;14.02.2022 17:35;7695;2,1375;Preparation;7695;0;2,001025714;1,998508571;0,00016;21;0;0;0;1447;0;0;0;0;499,928125;21,4;-3133,601;-26,2;-26,19021212;-1;-1;0,04;20,915;;2,826333429;12,0499515
14.02.2022 16:37;14.02.2022 17:37;7785;2,1625;Preparation;7785;0;1,999961111;1,998286111;5,56E-05;21;0;0;0;1447;0;0;0;0;500,0942857;21,38;-3133,601;-26,2;-26,19172727;-1;-1;0,04;20,90333333;;2,831547416;12,07858742
14.02.2022 16:38;14.02.2022 17:38;7875;2,1875;Preparation;7875;0;2,0016;2,000068571;0,000242857;21;0;0;0;1447;0;0;0;0;499,9235294;21,37166667;-3133,601;-26,2;-26,1905;-1;-1;0,04;20,915;;2,836918036;12,10809785
14.02.2022 16:40;14.02.2022 17:40;7965;2,2125;Preparation;7965;0;2,001157143;1,999537143;0,0002;21;0;0;0;1447;0;0;0;0;500,0606061;21,345;-3133,601;-26,2;-26,18896875;-1;-1;0,04;20,905;;2,842297229;12,13766994
14.02.2022 16:41;14.02.2022 17:41;8055;2,2375;Preparation;8055;0;2,000205714;1,999451429;0,000117143;21;0;0;0;1447;0;0;0;0;500,1057143;21,33333333;-3133,601;-26,2;-26,19035484;-1;-1;0,036666667;20,89;;2,847686126;12,16730996
14.02.2022 16:43;14.02.2022 17:43;8145;2,2625;Preparation;8145;0;2,000741667;1,999247222;-4,72E-05;21;0;0;0;1447;0;0;0;0;499,9787879;21,3175;-3133,601;-26,2;-26,19163636;-1;-1;0,04;20,885;;2,853086545;12,19702798
14.02.2022 16:44;14.02.2022 17:44;8235;2,2875;Preparation;8235;0;2,001185714;2,001954286;7,27E-05;21;0;0;0;1447;0;0;0;0;499,946875;21,30333333;-3133,648333;-26,2;-26,19271875;-1;-1;0,04;20,905;;2,858348595;12,22599857
14.02.2022 16:46;14.02.2022 17:46;8325;2,3125;Preparation;8325;0;1,997897143;1,998974286;-0,000342857;21;0;0;0;1447;0;0;0;0;499,9242424;21,28833333;-3133,654167;-26,2;-26,1910303;-1;-1;0,04;20,895;;2,863621556;12,25504326
14.02.2022 16:47;14.02.2022 17:47;8415;2,3375;Preparation;8415;0;1,999571429;2,000358333;0,000386111;21;0;0;0;1447;0;0;0;0;500,0794118;21,27;-3133,63575;-26,2;-26,19040625;-1;-1;0,04;20,905;;2,869054716;12,28498483
14.02.2022 16:49;14.02.2022 17:49;8505;2,3625;Preparation;8505;0;1,99944;2,000705714;0,000122857;21;0;0;0;1447;0;0;0;0;499,9575758;21,25166667;-3133,601;-26,2;-26,19039394;-1;-1;0,04;20,905;;2,874495784;12,31498474
14.02.2022 16:50;14.02.2022 17:50;8595;2,3875;Preparation;8595;0;2,000674286;1,999902857;-0,00038;21;0;0;0;1447;0;0;0;0;499,84375;21,22545455;-3133,613333;-26,2;-26,19137931;-1;-1;0,035;20,895;;2,879951478;12,34508011
14.02.2022 16:52;14.02.2022 17:52;8685;2,4125;Preparation;8685;0;2,000355556;1,999322222;-2,86E-06;21;0;0;0;1447;0;0;0;0;499,9285714;21,2;-3133,599;-26,2;-26,19079412;-1;-1;0,036666667;20,895;;2,885417548;12,37524757
14.02.2022 16:53;14.02.2022 17:53;8775;2,4375;Preparation;8775;0;2,000368571;2,00192;-0,000174286;21;0;0;0;1447;0;0;0;0;499,9235294;21,18444444;-3133,599;-26,2;-26,19009375;-1;-1;0,04;20,9;;2,890743207;12,4046543
14.02.2022 16:55;14.02.2022 17:55;8865;2,4625;Preparation;8865;0;1,997894286;2,000191429;-0,000505714;21;0;0;0;1447;0;0;0;0;500,0612903;21,17;-3133,587;-26,2;-26,1911875;-1;-1;0,04;20,92;;2,896076202;12,43411578
14.02.2022 16:56;14.02.2022 17:56;8955;2,4875;Preparation;8955;0;2,00064;2,000644118;-7,94E-05;21;0;0;0;1447;0;0;0;0;500,0575758;21,145;-3133,594667;-26,2;-26,19093333;-1;-1;0,04;20,91;;2,901573288;12,46449843
14.02.2022 16:58;14.02.2022 17:58;9045;2,5125;Preparation;9045;0;1,999297143;1,999402778;0,000157143;21;0;0;0;1447;0;0;0;0;499,7852941;21,1275;-3133,564889;-26,2;-26,19020588;-1;-1;0,04;20,9;;2,907078724;12,49494222
14.02.2022 16:59;14.02.2022 17:59;9135;2,5375;Preparation;9135;0;1,998662857;1,998911429;-0,000229412;21;0;0;0;1447;0;0;0;0;500,0714286;21,11;-3133,565333;-26,2;-26,18967857;-1;-1;0,04;20,90666667;;2,912594376;12,52545751
14.02.2022 17:01;14.02.2022 18:01;9225;2,5625;Preparation;9225;0;1,999951429;2,000457143;-0,000102857;21;0;0;0;1447;0;0;0;0;499,978125;21,085;-3133,582667;-26,2;-26,19196875;-1;-1;0,04;20,92;;2,917970802;12,55521691
